performance_id,review_id,rating,user_id,date,view_count,like_count,title,text
22014277#,1575,5,sena4***예매자,2021.05.26,조회 19,"공감 8
공감하기","오랜만에 실컷 웃었네요
라이브 후기","연극은 처음인데 무대도 생각보다 가깝고
모든게 초면이라 신기하고 재미있었어요
로맨틱 코미디 좋아해서 시간 가는 줄 모르고 봤어요
오랜만에 실컷 웃었네요
짧은 시간 내에 옷도 갈아입고 공연 내내 연기도 하시느라 힘들었을텐데
포토타임도 주셔서 너무 감사해요
처음이라 평점 보고 골랐는데 역시나 후회없는 선택이었습니다!
개인적으로는 강추에요~!!"
22014277#,1576,5,eunse***예매자,2021.05.26,조회 18,"공감 8
공감하기",넘재밌어요♡♡,"스토리도 풍부하고 배우들 연기도 잘하시고 재치만점 이네요~~
육하면서 받은 스트레스 이거보니까 확 날리는거 같아요~~"
22014277#,1577,5,hottan***예매자,2021.05.26,조회 16,"공감 8
공감하기",또봐도 잼날듯,와이프랑 친구부부랑 잼나게 봤어요 실컷웃고 왔네요~^^
22014277#,1578,5,sumin***예매자,2021.05.26,조회 25,"공감 8
공감하기","데이트 코스로 딱
라이브 후기",남자친구랑 데이트할 때 보면 딱이예요. 내용도 알차고 배우님들 연기가 실감나서 시간가는줄 모르고 봤네요. 끝나고 대화주제도 많아집니다ㅎㅎ
22014277#,1579,4,ghwjd1***예매자,2021.05.26,조회 29,"공감 8
공감하기",대학로 데이트하며 보기 좋아용,"약간 오글거리지만 ..
그래두 재밌게 봣어용
멀티맨 이진호님 최고였어용!!!!"
22014277#,1580,5,yyjin1***예매자,2021.05.26,조회 19,"공감 8
공감하기",설렘가득한 시간이였어요,"배우분들이 넘 연기를 잘해서
같이 설레고 두근거리고 넘 즐거웠어요
연애세포가 몽글몽글 살아나는 느낌
넘재밌고 많이 웃고 왔어요"
22014277#,1581,5,tjddms***예매자,2021.05.26,조회 19,"공감 8
공감하기",달달한 로코영극 한뼘사이 추천합니다,요즘 코로나 때문에 극장에서 개봉하는 영화가 많지 않아 자연스럽게 연극으로 눈을 돌리게 되는것 같아요! 로코물을 좋아하기도 하고 스크린 영화랑은 다르게 실제로 배우들이 연기하는 모습을 실시간으로 보다보니 사실적인 감정들이 잘 전달 되어서 좋더라구요^^ 재미있게 즐긴 시간이 되었고 자주 연극 보러 오려구여~!
22014277#,1582,5,youk***예매자,2021.05.26,조회 16,"공감 8
공감하기",강력추천합니다.ㅋ,"오랜만에재밌는 공연봤네요ㅎ
코로나로 공연보는게 쉽지 않은데 방역지침도 잘 지켜서 안전하고 맘편하게 봤어요!
배우분들 하나같이 연기 잘하시고 특히 멀티맨의 활약이 돋보였어요ㅋㅋ너무 욱기고ㅎㅎ
웃느라 눈물났습니다."
22014277#,1583,5,tlsgml***예매자,2021.05.26,조회 11,"공감 8
공감하기",최고,역시 일상 벗어나는데 최고는 연극인 것 같아요 너무 재밌게 시간가는 줄 모르고 봤습니다!ㅎㅎ
22014277#,1584,5,ksks5***예매자,2021.05.25,조회 26,"공감 8
공감하기","설렘~
라이브 후기",제가다 설렘~~오래만에 옛날에 연애했던 기억들이 새록새록 나는 날이네요 ㅎㅎ 그마음을 지금다시 느껴주는느낌이엿어요 다들 연기도 너무잘하시고 친구랑 재밋게 잘보고 왔어요
22014277#,1585,5,onlytw***예매자,2021.05.25,조회 15,"공감 8
공감하기",최고최고~!,스토리도 너무 재밌고 배우분들 한분한분 모두 연기력 최고였어요 ㅎㅎ 정말 간만에 너무 재밌는 연극을 봐서 하루종일 기분이 좋았습니다 ^^ 굿굿~!
22014277#,1586,5,yor***예매자,2021.05.25,조회 41,"공감 8
공감하기",대학로 대표 로맨틱 코미디 한뼘사이!,"닿을 듯 말듯한 한뼘사이에서
이들의 아슬아슬 알콩달콩한 이야기!!! 배우들 연기 정말 최고다. 자연스러운 극중 흐름과 이런 연극을 몰랐던 내가 후회될 정도로 꼭 봤으면 하는 연극이다. 특히 멀티맨 강력추천 !!!"
22014277#,1587,5,apxmfhsh***예매자,2024.03.31,조회 110,"공감 0
공감하기","베스트첫 예매, 첫 연극 후기. 최고 그 자체
라이브 후기",눈 앞에서 배우분들의 열정 가득 담긴 연기를 보면서 앞으로 더 많은 연극이 보고싶어졌습니다. 첫 연극이 기대 이상이라 여운이 가시질 않습니다. 너무 멋진 공연 최고였습니다!!
22014277#,1588,5,lch0***예매자,2024.03.27,조회 92,"공감 1
공감하기",베스트만족스러웠던 하루,"여자친구와 처음으로 서울나들이를 하며 무얼할까 고민하던 찰나 고등학교 시절 수학여행 때 연극을 너무 재밌게 본 기억이 떠올라 예매하게 됐어요 !
아니나 다를까 2시간동안 너무 웃어서 광대가 아팠네요
끝나고도 너무 재밌었다는 말만 반복했던거 같아요
재밌는 서울나들이를 보낼 수 있게 해주신 배우분들 감사합니다 특히 멀티맨 최고!!"
22014277#,1589,5,rach1***예매자,2024.03.10,조회 88,"공감 0
공감하기",베스트가슴 설레는 연극,주인공들의 썸타고 가까워지는 모습들을 바라보며 같이 응원하게 되는 연극이었어요 2년 전에 봤었는데 또 봐도 재미있었네요
22014277#,1590,5,jhh2***예매자,2024.03.09,조회 50,"공감 0
공감하기",베스트넘넘 추천!!,혼자갔는데 한바탕 웃고왔네요..ㅎ 공연도 재미있었는데 마지막 사진서비스까지 완벽한 공연이었어요!! 처음가보시는 분들이라면 꼭 추천드려요!! 물론 재관람도 강추!!
22014277#,1591,5,happy02***예매자,2024.01.15,조회 484,"공감 37
공감하기",베스트인생 첫 연극으로 후회없는 선택!,"매일 밥, 영화, 카페만 반복하다가 새로운 데이트를 해보고 싶어서 연극을 보기로 했어요~!
어떤 연극으로 할까 고민이 많았는데 평도 너무 좋고 다들 재밌다고 해서 보게 되었습니다 ㅎㅎ
첫 연극이라 기대도 많이됐지만 긴장도 됐는데 긴장이 다 풀릴만큼 너무 재밌었어요 ㅎㅎ
처음부터 배우님께서 공연 보는 법도 잘 설명해주셔서 더 부담없이 집중하고 즐길 수 있었던 것 같아요!
공연은 당연히 너무 웃기고 재밌었구요~! 끝나니 아쉬워서 한번 더 보고 싶다는 생각이 들었어요 :-)
첫 연극으로 뭐 볼지 고민되시는 분들에게 실패 없는 선택이 될 것 같습니닷!! +ㅁ+"
22014277#,1592,5,1real***예매자,2024.01.15,조회 280,"공감 37
공감하기",베스트너무 웃겨서 자꾸 생각나는 연극!!,"친구와 같이 보러 갔는데 너무 웃겨서 공연 보는 내내 계속 웃었어요 ㅜㅜㅋㅋㅋ
멀티맨 배우님이 땀을 뻘뻘 흘리면서 연기하시고 공연을 너무 잘 살려주시더라구요 !!
중후반부터는 정말 존경스러웠습니다 ㅎㅎ ㅋㅋㅋㅋ
관객들 분위기도 너무 좋아서 그냥 다같이 계속 웃다가 나온 것 같아요 ㅜㅜ ㅋㅋ
친구들 데리고 몇 번 더 가고싶을 정도로 인생연극 됐어요 ㅎㅎ
실컷 웃고 싶으신 분들에게 완전 강추해욤 ~~ &#128077;"
22014277#,1593,5,sh443***예매자,2024.01.15,조회 333,"공감 37
공감하기",베스트연애하고 싶으신 분들~! 한뼘사이 보세요!,"연인끼리 보기 좋은 연극으로 유명한데 그 이유를 알겠더라고요~!
이미 연인이신 분들 포함 썸남썸녀 있으신 분들도 꼭꼭 보세요!!
저번에 너무 재밌게 봐서 썸남과 함께 재관람하러 갔었는데요~
워낙 공연 분위기가 좋다보니 저도 썸남도 정말 재밌게 봤습니당!
덕분에 데이트 내내 웃음이 끊이지 않았어요~
아마 썸남과 연인으로 발전하는데 굉장히 큰 기여를 하지 않았나 생각합니다! ㅎㅎ
나중에 까먹을 때쯤 또 보러 가기로 했어요~
연애하고 싶어하는 친구 있으면 한뼘사이 적극 추천해주세요! :)"
22014277#,1594,5,jian3***예매자,2024.01.09,조회 427,"공감 38
공감하기","베스트지금까지 이리 만족했던 연극은 없었다 이것은 연극인가 영화인가
라이브 후기",남자친구랑 봤는데 두시간 동안 정말 많이 웃었습니다 배우분들 연기도 진짜 와… 진지할 땐 진지하고 웃길 때는 확실하게 웃겨주시는 연기가 미쳤습니다 다른 분들 후기도 봤는데 썸 탈 때 보러가면 연인으로 발전한다는 게 무슨 말인 지 알겠더라구요 남자친구도 저도 둘 다 엄청 만족했던 연극이였어요 역시 오랜시간동안 사랑 받는 작품은 이유가 있네요 지금까지 봤던 연극들 중에서 제일 많이 웃었던 연극이에요 관계가 발전하고 싶으신 분들에게 최고의 연극이라고 생각합니다 배우님들 최고최고 ????
22014277#,1595,5,soo8***예매자,2021.05.25,조회 31,"공감 8
공감하기",힐링하고 왔어요~,"부모님 모시고 다녀왔는데 너무 좋아하세요~
코로나때문에 외출이 줄어 무료해하시던 어머니가 특히나 좋아하셔서 기분 좋았어요. 배우님들 연기 너무 잘하세요
배꼽빠지게 웃다왔어요. 너무 즐거웠어요~"
22014277#,1596,5,kkse***예매자,2021.05.25,조회 40,"공감 6
공감하기",오랜만에 즐거움과 설렘 느끼고 왔네요ㅎㅎ,친구들이 요즘 집에만 있어서 심심하다고 해서 다같이 연극보러 왔어요! 진짜 깔깔거리며 재밌게 보고 스트레스 확~ 풀고왔네요. 배우분들도 연기 넘 최고였습니다!!
22014277#,1597,5,taeho***예매자,2021.05.25,조회 47,"공감 6
공감하기",카메라맨 입니다!!,"생일 기념으로 여자친구와 처음 연극을 보러 갔어요. 잘보이는 곳에서 보려구 맨앞에 예매를 했는데 무대와 이렇게 가까울줄이야..ㅋㅋㅋ 각설하고 코로나 이후로 문화생활을 제대로 하지 못하고 2년가까이 연극 한번 못봤었는데 오늘 공연보고 그 아쉬움과 답답함까지 날려버리고 온 것 같습니다. 갑자기 카메라맨이 되서 놀라긴 했지만 덕분에 즐거운 경험했어요ㅎㅎ. 끝까지 모든 배우분들이 즐겁게 일하는 모습이 아름다웠습니다. 이런 리뷰도 그냥 지나치는 경우가 대부분 이었는데 오늘은 배우분들 성함 한분 한분 찾아보고 왔습니다.
멀티맨으로 오프닝부터 엔딩까지 웃음&연기력&땀흘림까지 제일 고생하셨던 양민직 배우님 (지금 생각해보니 남히희석님 닮으셨어요ㅎㅎ)
검사 역할로 까랑까랑한 발성과 딕션으로 극의 중심을 잘 잡아주신 차수영 배우님
변호사 역할로 찌질하지만 귀여운 역할을 소화해주신 한훈 배우님
기자 역할로 엉뚱하지만 사랑스러운 연기를 보여주신 강수인 배우님(끝나고 주신 관람권은 꼭 보러갈께요 남겨주신 메모와 그림도 너무 감사드려요)
막내가 앉아서 대사도 없이 꿀빤다고 구박받으 최창빈 배우님까지...
힘든 시기임에도 최고의 공연을 보여주셔서 감사드립니다. 앞으로도 가끔식 좋은 기억으로 남아있을 것 같습니다. 너무 주절주절 얘기했지만 예매를 고민하시는 분들께서는 일단 한 번 보셔도 좋을것 같습니다.
배우분들 모두 건강하시길 바랍니다."
22014277#,1598,5,secret4***예매자,2021.05.24,조회 46,"공감 6
공감하기",진짜진짜 너무 정말 재밌게 봤어요!!!!!!!!,"사귄지 얼마 안된 남자친구랑
설렘가득 연극 보고 싶어서 찾아보고 한뼘사이 보게 됐어요!
진짜 제목처럼 너무 알콩달콩 설렘설렘
두근콩닥 난리였습니당 ㅠㅠㅠㅠㅠ
배우분들도 연기 진짜 잘하시고 다들 너무 이쁘고 잘생기셨어요!
그래도 뭐니뭐니해도 1인 다역하신 분
너무 연기 잘해주셔서 최고였어요???
덕분에 행복한 주말 보내고 왔습니다~
주위 사람들한테 추천 열심히 하고 다닐게요?"
22014277#,1599,5,roa1***예매자,2021.05.24,조회 48,"공감 8
공감하기","힐링하고 왔어요♡
라이브 후기","달달했던 연애시절을 느끼게 해준 연극이에요^^
결혼해서 육아하면서 지쳐 있었는데~~
연극하나로 힐링하고 왔어요ㅎ
너무 많이 웃고 즐겁게 봤어요ㅋ
여운이 많이 남네요~
또보고 싶어요♡"
22014277#,1600,5,roa1***예매자,2021.05.24,조회 26,"공감 6
공감하기","힐링하고 왔어요♡
라이브 후기","달달했던 연애시절을 느끼게 해준 연극이에요^^
결혼해서 육아하면서 지쳐 있었는데~~
연극하나로 힐링하고 왔어요ㅎ
너무 많이 웃고 즐겁게 봤어요ㅋ
여운이 많이 남네요~
또보고 싶어요♡"
22014277#,1601,5,roa1***예매자,2021.05.24,조회 17,"공감 6
공감하기","힐링하고 왔어요♡
라이브 후기","달달했던 연애시절을 느끼게 해준 연극이에요^^
결혼해서 육아하면서 지쳐 있었는데~~
연극하나로 힐링하고 왔어요ㅎ
너무 많이 웃고 즐겁게 봤어요ㅋ
여운이 많이 남네요~
또보고 싶어요♡"
22014277#,1602,5,roa1***예매자,2021.05.24,조회 15,"공감 8
공감하기","힐링하고 왔어요♡
라이브 후기","달달했던 연애시절을 느끼게 해준 연극이에요^^
결혼해서 육아하면서 지쳐 있었는데~~
연극하나로 힐링하고 왔어요ㅎ
너무 많이 웃고 즐겁게 봤어요ㅋ
여운이 많이 남네요~
또보고 싶어요♡"
22014277#,1603,5,roa1***예매자,2021.05.24,조회 24,"공감 6
공감하기","힐링하고 왔어요♡
라이브 후기","달달했던 연애시절을 느끼게 해준 연극이에요^^
결혼해서 육아하면서 지쳐 있었는데~~
연극하나로 힐링하고 왔어요ㅎ
너무 많이 웃고 즐겁게 봤어요ㅋ
여운이 많이 남네요~
또보고 싶어요♡"
22014277#,1604,5,ch2***예매자,2021.05.24,조회 49,"공감 6
공감하기",꿀잼,"넘나잼있네여ㅋㅋ
지인이 추천해주길래 한번봤는데 보길잘한듯요ㅎㅎ
배우분들 연기도 다들 잘하시고
웃음 포인트가 많아서 배꼽 빠지는줄알았어요ㅋㅋ
이래서 연극을못끊어요
연극이주는 매력이 장난아니네요ㅎㅎ
기회되면 한번더 보고싶은연극이었어요!
잘봤습니당"
22014277#,1605,5,black***예매자,2021.05.24,조회 24,"공감 6
공감하기",신나게 스트레스 풀기~,코로나 때문에 온라인이 아닌 실제 배우들의 모습을 지켜보는 것 자체가 신났어요 ^^ 거기에 배우들 연기 쩔어서 ㅋ 진짜 씐나게 즐기다 왔습니다. 가족 스트레스 확 풀고 와서 좋았네요
