performance_id,review_id,rating,user_id,date,view_count,like_count,title,text
23008837,0,5,tmdfl0***예매자,2024.02.05,조회 6,"공감 0
공감하기",추천합니다,최고의극
23008837,1,5,youi1***예매자,2024.01.02,조회 22,"공감 0
공감하기",레베카 공연 최고!!!!!!,배우들의 연기와 감정 최고였음!!!! 앙코르 기념공연 기대되요!!!
23008837,2,5,wani***예매자,2023.12.18,조회 13,"공감 0
공감하기",역시 레베카다,최애 공연입니다. 볼때마다 레전드 갱신!
23008837,3,5,tsk***예매자,2023.12.16,조회 48,"공감 0
공감하기",옥주연님의 덴버스 부인을 보고,5년 전? 신영숙님의 덴버스 부인을 보고 강한 충격을 먹고 옥주연님의 연기도 너무 궁금했습니다 기대가 커서 걱정했지만.. 정말 내가 봤던 뮤지컬이 맞나 싶을정도로 색다르고 다른 매력을 보여주셨고 보는 내내 입을 다물지 못 하고 뮤지컬을 감상했습니다 ??
23008837,4,5,kys95***예매자,2023.12.13,조회 20,"공감 0
공감하기",믿고 보는 옥댄버!!!,"물개박수 치면서 관람 했어요!!!
정말 인생 뮤지컬이었던:)
옥댄버 성량이 블루스퀘어를 뚫는 것 같았어요"
23008837,5,5,danger***예매자,2023.12.11,조회 13,"공감 0
공감하기",레베카 짱,"1열 옥주현 레베카
이걸로 끝이죠ㅎ"
23008837,6,5,pamb***예매자,2023.12.10,조회 17,"공감 0
공감하기",압도적인 옥댄,"성량이 어마어마하더군요
생각보다 조금 길었던 공연이었는데 지루하지 않게 너무재밌게 즐기고 왔어요"
23008837,7,5,dosa***예매자,2023.12.10,조회 25,"공감 0
공감하기",압도적인 신댄!,"속이 답답할 때
신댄의 레붸카아~
들으러 가시는 거 강추합니다!"
23008837,8,5,jjgg2***예매자,2023.12.08,조회 21,"공감 0
공감하기",기필코 레베카,인생에서 이렇게 재밌는 뮤지컬은 처음이었고 앞으로도 없을것... 개연성 넘버 서사 캐스팅 모두 완벽
23008837,9,5,Yeri1***예매자,2023.12.08,조회 17,"공감 0
공감하기",레베카~ 나의 레베카~,"공연 보고나서 몇달을 흥얼거렸습니덩 첫 공인데 너무 좋아서 뮤덕이 되엇슴,,,ㅠ"
23008837,10,5,zhalrz***예매자,2023.12.06,조회 21,"공감 0
공감하기",옥댄 왜 미쳤는지 알겠다,진짜 세기의 명배우라고 하기에 부족함이 없는 배우
23008837,11,5,bachlov***예매자,2023.12.06,조회 20,"공감 1
공감하기",레전드 공연,늘 그렇지만 스타 배우의 공연은 설레게 합니다. 단연코 옥주현 배우님의 연기 노래는 으뜸이었습니다. 영상으로 담지 못하는 성량과 풍부한 감정선이 아직도 여운이 남습니다.
23008837,12,5,qiuyue1***예매자,2023.12.05,조회 11,"공감 0
공감하기",좋습니다,좋습니다
23008837,13,4,annie040***예매자,2023.12.05,조회 29,"공감 0
공감하기",감탄사만 뱉고 왔습니다,대극장 뮤지컬 가격이 비싸서 손 떨면서 결제했는데 신댄 나오자마자 아... 이건 됐다... 이 정도면 즐거운 소비였다...라는 말이 절로 나옵니다. 흥미로운 전개와 더불어 무대 장치도 볼 거 많고 무엇보다 넘버 소화력이 너무 좋아서 이건 진짜 꼭!! 직접 보셔야 합니다!!
23008837,14,5,gmcl1***예매자,2023.12.04,조회 16,"공감 0
공감하기",진짜 잘 봤어요,최고애요ㅠㅠ
23008837,15,5,gmcl1***예매자,2023.12.04,조회 16,"공감 0
공감하기",소름 ㅜㅜㅜㅜ,떠나보내기 아쉬웠는데 앵콜 한대서 마곡 쫓아가요ㅠㅠㅠ
23008837,16,5,dag***예매자,2023.12.04,조회 29,"공감 0
공감하기",유럽 뮤지컬의 또 다른 위대한 각색,뮤지컬 ''레베카''는 정말로 훌륭한 작품이었습니다. 음악과 이야기 모두가 매우 훌륭했어요. 특히 장은아 배우의 연기와 노래는 놀랍게 멋졌습니다. 탁월한 연기와 뛰어난 가창력이 뮤지컬을 한 단계 높여주었습니다. 실베스터 레베이와 마이클 쿤제의 작품 중에서도 이는 최고 중 하나로 꼽을 만한 뮤지컬입니다.
23008837,17,5,bisbis***예매자,2023.12.04,조회 21,"공감 0
공감하기",영원한 맨덜리..,정말 끝나지 않는 영원한 생명 레베카.. 마곡으로 이사가서 또 레베카…. 레베카…..
23008837,18,5,musik***예매자,2023.12.04,조회 16,"공감 0
공감하기",레베카,레베카 넘버 진심 좋습니다!
23008837,19,5,som***예매자,2023.12.03,조회 16,"공감 0
공감하기",레베카아,최고의 작품 10주년 공연 두번이나 봤어요 최고
23008837,20,5,yoonmins***예매자,2023.12.01,조회 18,"공감 0
공감하기",옥주현님 너무 좋았습니다,같이갔던애가 너무 좋아하더라구요 저도 너무 좋았습니다
23008837,21,2,khm950***예매자,2023.12.01,조회 59,"공감 0
공감하기",레베카 잘봤습니다.,"남자분들 배우님들이 많이아쉬웠어요, 성량이든, 딕션이든 잘 들리지가 않더군요, 전 vip석 16열에 앉았는데.. 중요한 대사도 못듣고.. 남주가 젤 많은 대사량인데 잘 안들리더군요, ㅠㅠ 실망이 컸습니다. 저도 큰금액 지불하고 기대하고 간거라서...."
23008837,22,5,div***예매자,2023.11.30,조회 11,"공감 0
공감하기",잘 봤어요!!,동생과 함께 가서 즐거운 시간 보냈어요 :)
23008837,23,5,boyofb***예매자,2023.11.29,조회 16,"공감 0
공감하기",옥댄은 말해뭐해,"킹왕짱 옥댄이 곧 댄버스!

레베카~~~~~로 10주년을 또 찢으심 +.+

막공 최고였습니다 옥댄!!!"
23008837,24,5,ohkiss1***예매자,2023.11.29,조회 21,"공감 0
공감하기",레베카 관람후기,"?? 23.11.10 레베카 ??
??? 막심 드 윈터 _ 테이
??? 댄버스 부인 _ 옥주현
??? 나(I) _ 김보경

볼까 말까 고민했던 사람 나 ???♀?
커튼콜 중 돌고래 음역대 뽐낸 옥주현
가창력에 일어나서 환호 찬양 박수갈채????
왜 ""레베카"",""레베카"" 하는지 백 번 이해가 갔던...
한동안은 레베카 앓이하며 살 것 같은...!!!
(서울지하철 파업으로 퇴근길 힘들게 왔는데
라라랑 한번 더 보고싶어서 가는길 티켓 검색)

역시 레베카 ??"
23008837,25,5,ohkiss1***예매자,2023.11.29,조회 15,"공감 0
공감하기",레베카 ??,"-

?? 23.11.10 레베카 ??
??? 막심 드 윈터 _ 테이
??? 댄버스 부인 _ 옥주현
??? 나(I) _ 김보경

볼까 말까 고민했던 사람 나 ???♀?
커튼콜 중 돌고래 음역대 뽐낸 옥주현
가창력에 일어나서 환호 찬양 박수갈채????
왜 ""레베카"",""레베카"" 하는지 백 번 이해가 갔던...
한동안은 레베카 앓이하며 살 것 같은...!!!
(서울지하철 파업으로 퇴근길 힘들게 왔는데
라라랑 한번 더 보고싶어서 가는길 티켓 검색)

짱짱짱 ??????"
23008837,26,5,ohkiss1***예매자,2023.11.29,조회 12,"공감 0
공감하기",레베카 ??,"볼까 말까 고민했던 사람 나 ???♀?
커튼콜 중 돌고래 음역대 뽐낸 옥주현
가창력에 일어나서 환호 찬양 박수갈채 ??????
왜 ""레베카"", ""레베카"" 하는지 백 번 이해가 갔던...
한동안은 레베카 앓이하며 살 것 같은...!!!
(서울지하철 파업으로 퇴근길 힘들게 왔는데
라라랑 한번 더 보고싶어서 가는길 티켓 검색함)

인기뮤지컬 검증한날 ??"
23008837,27,4,ruby***예매자,2023.11.29,조회 10,"공감 0
공감하기",즐거웠어요,시간 후딱 지나갈 정도로 즐겁고 재밌었어요
23008837,28,5,alsma***예매자,2023.11.28,조회 15,"공감 0
공감하기",첫 뮤지컬 관람 대성공!,"인생 처음 뮤지컬을 레베카로 접하게 되었습니다.
왜 다들 뮤지컬을 찾아서 보는지 알겠더라구요.
정말 재미있고 많은 감동 받았습니다.
아주 성공적이었습니다!"
